"","TeamNameBat","Team_Batting","Season","Match_id","Innings_No","venueGround","venueCity","winner","TeamNameBowl","Team_Bowling","TeamBattingWon","EOIOver","EOIBall","EOIRuns","EOIWkts","EOIRunRate","Over4","Over4Ball","Over4Runs","Over4Wkts","Over4RunRate","Over6","Over6Ball","Over6Runs","Over6Wkts","Over6RunRate","Over8","Over8Ball","Over8Runs","Over8Wkts","Over8RunRate","Over10","Over10Ball","Over10Runs","Over10Wkts","Over10RunRate","Over12","Over12Ball","Over12Runs","Over12Wkts","Over12RunRate","Over15","Over15Ball","Over15Runs","Over15Wkts","Over15RunRate","Over17","Over17Ball","Over17Runs","Over17Wkts","Over17RunRate","Over20","Over20Ball","Over20Runs","Over20Wkts","Over20RunRate"
"420","Kings XI Punjab","4",2010,419164,1,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,6,192,3,9.6,4,6,36,1,9,6,6,49,1,8.17,8,6,62,1,7.75,10,6,86,1,8.6,12,6,93,3,7.75,15,7,131,3,8.73,17,6,146,3,8.59,20,6,192,3,9.6
"421","Kings XI Punjab","4",2011,501207,1,"Dr DY Patil Sports Academy","Mumbai","Pune Warriors","Pune Warriors","10","FALSE",20,6,112,8,5.6,4,6,17,4,4.25,6,6,36,5,6,8,6,45,5,5.62,10,6,46,6,4.6,12,6,52,6,4.33,15,6,68,6,4.53,17,6,80,6,4.71,20,6,112,8,5.6
"422","Kings XI Punjab","4",2011,501211,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Chennai Super Kings","3","TRUE",20,1,193,4,9.65,4,6,38,0,9.5,6,6,65,1,10.83,8,6,77,1,9.62,10,6,99,1,9.9,12,6,119,2,9.92,15,6,138,4,9.2,17,6,168,4,9.88,20,1,193,4,9.65
"423","Kings XI Punjab","4",2011,501217,2,"Rajiv Gandhi International Stadium, Uppal","Hyderabad","Kings XI Punjab","Deccan Chargers","8","TRUE",18,4,166,2,9.22,4,8,36,0,9,6,6,62,0,10.33,8,6,80,0,10,10,6,104,0,10.4,12,7,116,0,9.67,15,6,139,1,9.27,17,6,156,2,9.18,NA,NA,NA,NA,NA
"424","Kings XI Punjab","4",2011,501225,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Rajasthan Royals","5","TRUE",20,6,195,7,9.75,4,6,67,0,16.75,6,6,77,1,12.83,8,6,91,1,11.38,10,6,106,2,10.6,12,6,124,2,10.33,15,6,169,2,11.27,17,6,178,4,10.47,20,6,195,7,9.75
"425","Kings XI Punjab","4",2011,501228,2,"Feroz Shah Kotla","Delhi","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,202,6,10.1,4,6,25,1,6.25,6,6,46,1,7.67,8,6,75,1,9.38,10,6,96,1,9.6,12,6,117,2,9.75,15,6,147,3,9.8,17,7,176,4,10.35,20,6,202,6,10.1
"426","Kings XI Punjab","4",2011,501239,1,"Eden Gardens","Kolkata","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",20,6,119,6,5.95,4,6,27,0,6.75,6,6,40,2,6.67,8,6,44,3,5.5,10,6,55,4,5.5,12,7,66,4,5.5,15,6,86,5,5.73,17,6,100,5,5.88,20,6,119,6,5.95
"427","Kings XI Punjab","4",2011,501242,2,"Wankhede Stadium","Mumbai","Mumbai Indians","Mumbai Indians","7","FALSE",20,6,136,8,6.8,4,6,15,1,3.75,6,6,24,1,4,8,6,43,1,5.38,10,7,62,1,6.2,12,6,78,2,6.5,15,6,101,4,6.73,17,6,117,6,6.88,20,6,136,8,6.8
"428","Kings XI Punjab","4",2011,501249,2,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Royal Challengers Bangalore","2","FALSE",20,7,120,9,6,4,6,27,2,6.75,6,6,38,4,6.33,8,6,52,5,6.5,10,6,62,6,6.2,12,6,70,7,5.83,15,7,89,7,5.93,17,6,101,7,5.94,20,7,120,9,6
"429","Kings XI Punjab","4",2011,501253,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Pune Warriors","Pune Warriors","10","FALSE",20,6,119,8,5.95,4,6,25,1,6.25,6,6,34,1,5.67,8,6,51,2,6.38,10,6,71,2,7.1,12,6,79,2,6.58,15,6,96,4,6.4,17,6,109,5,6.41,20,6,119,8,5.95
"430","Kings XI Punjab","4",2011,501256,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Mumbai Indians","7","TRUE",20,6,163,8,8.15,4,6,22,1,5.5,6,6,39,1,6.5,8,6,60,1,7.5,10,7,86,1,8.6,12,6,100,2,8.33,15,6,124,2,8.27,17,6,143,4,8.41,20,6,163,8,8.15
"431","Kings XI Punjab","4",2011,501259,2,"Holkar Cricket Stadium","Indore","Kings XI Punjab","Kochi Tuskers Kerala","9","TRUE",19,5,181,4,9.53,4,7,31,1,7.75,6,6,49,2,8.17,8,6,61,2,7.62,10,7,84,2,8.4,12,6,115,2,9.58,15,6,145,4,9.67,17,7,161,4,9.47,NA,NA,NA,NA,NA
"432","Kings XI Punjab","4",2011,501262,1,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Kings XI Punjab","Delhi Daredevils","6","TRUE",20,6,166,6,8.3,4,6,19,1,4.75,6,6,39,1,6.5,8,7,52,1,6.5,10,6,66,1,6.6,12,6,86,1,7.17,15,7,122,3,8.13,17,6,137,4,8.06,20,6,166,6,8.3
"433","Kings XI Punjab","4",2011,501265,1,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Kings XI Punjab","Royal Challengers Bangalore","2","TRUE",20,6,232,2,11.6,4,7,25,1,6.25,6,6,30,1,5,8,6,62,1,7.75,10,7,99,1,9.9,12,7,125,1,10.42,15,6,173,1,11.53,17,6,193,1,11.35,20,6,232,2,11.6
"434","Kings XI Punjab","4",2011,501269,2,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Deccan Chargers","Deccan Chargers","8","FALSE",19,6,116,10,6.11,4,6,25,2,6.25,6,6,45,2,7.5,8,6,66,2,8.25,10,6,77,2,7.7,12,6,86,4,7.17,15,6,99,5,6.6,17,6,104,8,6.12,NA,NA,NA,NA,NA
"435","Kings XI Punjab","4",2012,548314,2,"Sawai Mansingh Stadium","Jaipur","Rajasthan Royals","Rajasthan Royals","5","FALSE",20,6,160,9,8,4,6,35,0,8.75,6,6,45,2,7.5,8,6,61,4,7.62,10,6,73,4,7.3,12,6,87,5,7.25,15,6,117,5,7.8,17,6,132,7,7.76,20,6,160,9,8
"436","Kings XI Punjab","4",2012,548318,2,"Subrata Roy Sahara Stadium","Pune","Pune Warriors","Pune Warriors","10","FALSE",20,6,144,8,7.2,4,6,11,2,2.75,6,6,19,2,3.17,8,6,30,2,3.75,10,6,53,3,5.3,12,7,72,3,6,15,6,99,5,6.6,17,6,108,7,6.35,20,6,144,8,7.2
"437","Kings XI Punjab","4",2012,548324,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Pune Warriors","10","TRUE",18,4,116,3,6.44,4,6,20,1,5,6,6,38,1,6.33,8,6,50,2,6.25,10,6,60,2,6,12,6,71,3,5.92,15,6,88,3,5.87,17,6,109,3,6.41,NA,NA,NA,NA,NA
"438","Kings XI Punjab","4",2012,548328,1,"Eden Gardens","Kolkata","Kings XI Punjab","Kolkata Knight Riders","1","TRUE",20,6,134,9,6.7,4,6,21,1,5.25,6,6,26,2,4.33,8,6,41,2,5.12,10,6,60,2,6,12,6,73,3,6.08,15,6,87,4,5.8,17,6,101,6,5.94,20,6,134,9,6.7
"439","Kings XI Punjab","4",2012,548333,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",20,6,124,7,6.2,4,6,29,1,7.25,6,6,45,1,7.5,8,6,54,1,6.75,10,6,63,2,6.3,12,6,75,2,6.25,15,6,89,4,5.93,17,7,103,5,6.06,20,6,124,7,6.2
"440","Kings XI Punjab","4",2012,548336,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Royal Challengers Bangalore","Royal Challengers Bangalore","2","FALSE",20,6,163,6,8.15,4,6,20,1,5,6,6,41,2,6.83,8,6,57,2,7.12,10,6,70,3,7,12,7,81,3,6.75,15,7,105,5,7,17,6,125,5,7.35,20,6,163,6,8.15
"441","Kings XI Punjab","4",2012,548339,2,"Wankhede Stadium","Mumbai","Kings XI Punjab","Mumbai Indians","7","TRUE",20,3,164,4,8.2,4,6,32,0,8,6,6,48,0,8,8,6,59,1,7.38,10,6,75,2,7.5,12,6,86,2,7.17,15,6,119,2,7.93,17,6,130,3,7.65,20,3,164,4,8.2
"442","Kings XI Punjab","4",2012,548344,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Mumbai Indians","Mumbai Indians","7","FALSE",20,6,168,3,8.4,4,6,26,0,6.5,6,6,44,1,7.33,8,6,46,2,5.75,10,6,56,2,5.6,12,6,75,2,6.25,15,7,100,3,6.67,17,6,124,3,7.29,20,6,168,3,8.4
"443","Kings XI Punjab","4",2012,548348,1,"MA Chidambaram Stadium, Chepauk","Chennai","Kings XI Punjab","Chennai Super Kings","3","TRUE",20,6,156,8,7.8,4,6,30,0,7.5,6,6,43,0,7.17,8,6,68,0,8.5,10,7,77,1,7.7,12,6,97,2,8.08,15,6,121,2,8.07,17,6,137,4,8.06,20,6,156,8,7.8
"444","Kings XI Punjab","4",2012,548355,2,"M Chinnaswamy Stadium","Bangalore","Kings XI Punjab","Royal Challengers Bangalore","2","TRUE",20,5,163,6,8.15,4,6,35,0,8.75,6,6,53,1,8.83,8,6,70,1,8.75,10,6,80,2,8,12,6,98,2,8.17,15,6,132,2,8.8,17,6,147,3,8.65,20,5,163,6,8.15
"445","Kings XI Punjab","4",2012,548359,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Rajasthan Royals","Rajasthan Royals","5","FALSE",20,8,134,8,6.7,4,6,22,1,5.5,6,7,33,2,5.5,8,6,57,3,7.12,10,6,65,4,6.5,12,6,78,4,6.5,15,6,97,5,6.47,17,6,116,6,6.82,20,8,134,8,6.7
"446","Kings XI Punjab","4",2012,548364,1,"Rajiv Gandhi International Stadium, Uppal","Hyderabad","Kings XI Punjab","Deccan Chargers","8","TRUE",20,6,170,5,8.5,4,6,38,0,9.5,6,6,51,0,8.5,8,7,68,2,8.5,10,6,86,2,8.6,12,6,97,3,8.08,15,6,129,3,8.6,17,6,138,5,8.12,20,6,170,5,8.5
"447","Kings XI Punjab","4",2012,548371,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Deccan Chargers","8","TRUE",20,6,194,6,9.7,4,6,24,1,6,6,6,44,2,7.33,8,6,58,3,7.25,10,6,76,3,7.6,12,6,99,3,8.25,15,6,130,4,8.67,17,6,150,6,8.82,20,6,194,6,9.7
"448","Kings XI Punjab","4",2012,548374,1,"Feroz Shah Kotla","Delhi","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,136,8,6.8,4,6,26,1,6.5,6,6,47,2,7.83,8,6,56,3,7,10,6,64,4,6.4,12,6,80,5,6.67,15,6,99,6,6.6,17,6,117,6,6.88,20,6,136,8,6.8
"449","Kings XI Punjab","4",2012,548376,2,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Kings XI Punjab","Chennai Super Kings","3","TRUE",17,3,123,4,7.24,4,6,32,0,8,6,6,43,0,7.17,8,6,55,1,6.88,10,6,65,2,6.5,12,6,76,3,6.33,15,6,114,3,7.6,17,3,123,4,7.24,NA,NA,NA,NA,NA
"450","Kings XI Punjab","4",2012,548379,1,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,141,8,7.05,4,6,17,2,4.25,6,6,20,4,3.33,8,6,35,4,4.38,10,6,50,4,5,12,6,63,4,5.25,15,6,84,5,5.6,17,7,114,5,6.71,20,6,141,8,7.05
"451","Kings XI Punjab","4",2013,598008,2,"Subrata Roy Sahara Stadium","Pune","Kings XI Punjab","Pune Warriors","10","TRUE",13,3,100,2,7.69,4,6,44,1,11,6,6,56,1,9.33,8,6,67,1,8.38,10,6,84,2,8.4,12,6,99,2,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","Kings XI Punjab","4",2013,598012,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,5,138,10,6.9,4,6,31,2,7.75,6,6,43,2,7.17,8,8,60,3,7.5,10,6,72,3,7.2,12,6,88,3,7.33,15,6,116,4,7.73,17,6,131,6,7.71,20,5,138,10,6.9
"453","Kings XI Punjab","4",2013,598019,1,"Sawai Mansingh Stadium","Jaipur","Rajasthan Royals","Rajasthan Royals","5","FALSE",19,5,124,10,6.53,4,6,10,3,2.5,6,6,34,3,5.67,8,6,43,3,5.38,10,7,57,4,5.7,12,6,72,5,6,15,6,88,6,5.87,17,6,100,7,5.88,NA,NA,NA,NA,NA
"454","Kings XI Punjab","4",2013,598021,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Kolkata Knight Riders","1","TRUE",20,6,157,9,7.85,4,6,25,1,6.25,6,6,35,1,5.83,8,6,54,1,6.75,10,6,70,2,7,12,6,78,3,6.5,15,6,99,6,6.6,17,6,112,7,6.59,20,6,157,9,7.85
"455","Kings XI Punjab","4",2013,598026,1,"Rajiv Gandhi International Stadium, Uppal","Hyderabad","Sunrisers Hyderabad","Sunrisers Hyderabad","11","FALSE",20,6,123,9,6.15,4,6,17,1,4.25,6,6,36,1,6,8,6,45,1,5.62,10,6,55,3,5.5,12,6,76,3,6.33,15,6,92,4,6.13,17,6,105,5,6.18,20,6,123,9,6.15
"456","Kings XI Punjab","4",2013,598030,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Pune Warriors","10","TRUE",20,5,186,3,9.3,4,6,36,2,9,6,6,55,2,9.17,8,6,65,3,8.12,10,6,83,3,8.3,12,6,102,3,8.5,15,6,129,3,8.6,17,6,149,3,8.76,20,5,186,3,9.3
"457","Kings XI Punjab","4",2013,598033,1,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Kings XI Punjab","Delhi Daredevils","6","TRUE",20,6,171,4,8.55,4,6,34,0,8.5,6,6,53,0,8.83,8,7,63,1,7.88,10,6,76,1,7.6,12,6,86,2,7.17,15,7,103,2,6.87,17,6,130,3,7.65,20,6,171,4,8.55
"458","Kings XI Punjab","4",2013,598036,1,"Eden Gardens","Kolkata","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",20,6,149,6,7.45,4,6,23,0,5.75,6,6,45,0,7.5,8,6,60,1,7.5,10,6,72,2,7.2,12,6,85,2,7.08,15,6,111,4,7.4,17,6,126,4,7.41,20,6,149,6,7.45
"459","Kings XI Punjab","4",2013,598042,2,"Wankhede Stadium","Mumbai","Mumbai Indians","Mumbai Indians","7","FALSE",20,8,170,10,8.5,4,6,23,2,5.75,6,6,55,2,9.17,8,6,67,3,8.38,10,6,80,5,8,12,6,95,5,7.92,15,7,118,7,7.87,17,6,138,8,8.12,20,8,170,10,8.5
"460","Kings XI Punjab","4",2013,598046,2,"MA Chidambaram Stadium, Chepauk","Chennai","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,6,171,6,8.55,4,6,23,1,5.75,6,6,36,2,6,8,6,53,2,6.62,10,6,65,2,6.5,12,6,92,3,7.67,15,6,122,3,8.13,17,6,145,3,8.53,20,6,171,6,8.55
"461","Kings XI Punjab","4",2013,598050,2,"M Chinnaswamy Stadium","Bangalore","Kings XI Punjab","Royal Challengers Bangalore","2","TRUE",19,1,176,3,9.26,4,6,27,1,6.75,6,6,46,1,7.67,8,7,61,1,7.62,10,6,79,1,7.9,12,6,99,1,8.25,15,6,140,1,9.33,17,6,162,3,9.53,NA,NA,NA,NA,NA
"462","Kings XI Punjab","4",2013,598057,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Rajasthan Royals","Rajasthan Royals","5","FALSE",20,7,145,6,7.25,4,6,24,1,6,6,6,37,1,6.17,8,6,58,1,7.25,10,8,74,1,7.4,12,6,93,1,7.75,15,6,107,3,7.13,17,6,127,3,7.47,20,7,145,6,7.25
"463","Kings XI Punjab","4",2013,598061,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Sunrisers Hyderabad","Sunrisers Hyderabad","11","FALSE",20,6,120,9,6,4,6,22,1,5.5,6,6,41,1,6.83,8,6,50,3,6.25,10,6,54,4,5.4,12,6,62,4,5.17,15,7,93,4,6.2,17,6,102,5,6,20,6,120,9,6
"464","Kings XI Punjab","4",2013,598064,2,"Feroz Shah Kotla","Delhi","Kings XI Punjab","Delhi Daredevils","6","TRUE",17,6,121,5,7.12,4,6,45,1,11.25,6,6,56,3,9.33,8,6,62,3,7.75,10,6,77,4,7.7,12,6,93,4,7.75,15,6,101,4,6.73,17,6,121,5,7.12,NA,NA,NA,NA,NA
"465","Kings XI Punjab","4",2013,598069,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Royal Challengers Bangalore","2","TRUE",18,7,194,4,10.78,4,7,21,1,5.25,6,6,41,2,6.83,8,6,52,3,6.5,10,6,68,4,6.8,12,7,90,4,7.5,15,7,138,4,9.2,17,7,172,4,10.12,NA,NA,NA,NA,NA
"466","Kings XI Punjab","4",2013,598071,1,"Himachal Pradesh Cricket Association Stadium","Dharamsala","Kings XI Punjab","Mumbai Indians","7","TRUE",20,6,183,8,9.15,4,6,16,2,4,6,6,35,2,5.83,8,7,63,2,7.88,10,6,80,2,8,12,6,90,2,7.5,15,6,131,2,8.73,17,6,156,3,9.18,20,6,183,8,9.15
"467","Kings XI Punjab","4",2014,729288,2,"Sheikh Zayed Stadium","Abu Dhabi","Kings XI Punjab","Chennai Super Kings","3","TRUE",19,5,206,4,10.84,4,7,40,2,10,6,8,64,3,10.67,8,6,83,3,10.38,10,6,93,3,9.3,12,6,116,3,9.67,15,7,156,3,10.4,17,6,190,4,11.18,NA,NA,NA,NA,NA
"468","Kings XI Punjab","4",2014,729296,2,"Sharjah Cricket Stadium","Abu Dhabi","Kings XI Punjab","Rajasthan Royals","5","TRUE",19,4,193,3,10.16,4,6,17,2,4.25,6,6,39,2,6.5,8,6,60,2,7.5,10,6,69,2,6.9,12,7,102,2,8.5,15,6,132,3,8.8,17,7,155,3,9.12,NA,NA,NA,NA,NA
"469","Kings XI Punjab","4",2014,729300,1,"Sharjah Cricket Stadium","Abu Dhabi","Kings XI Punjab","Sunrisers Hyderabad","11","TRUE",20,6,193,6,9.65,4,6,26,0,6.5,6,6,43,0,7.17,8,7,57,1,7.12,10,6,77,1,7.7,12,6,98,2,8.17,15,7,152,2,10.13,17,6,162,3,9.53,20,6,193,6,9.65
"470","Kings XI Punjab","4",2014,729312,1,"Sheikh Zayed Stadium","Abu Dhabi","Kings XI Punjab","Kolkata Knight Riders","1","TRUE",20,6,132,9,6.6,4,6,28,1,7,6,6,51,2,8.5,8,6,59,3,7.38,10,6,76,4,7.6,12,6,94,4,7.83,15,6,111,6,7.4,17,6,118,6,6.94,20,6,132,9,6.6
"471","Kings XI Punjab","4",2014,729318,2,"Dubai International Cricket Stadium","Abu Dhabi","Kings XI Punjab","Royal Challengers Bangalore","2","TRUE",19,6,127,5,6.68,4,6,22,0,5.5,6,6,33,2,5.5,8,7,51,3,6.38,10,8,63,3,6.3,12,6,84,3,7,15,6,101,5,6.73,17,6,110,5,6.47,NA,NA,NA,NA,NA
"472","Kings XI Punjab","4",2014,733978,1,"Wankhede Stadium","Mumbai","Mumbai Indians","Mumbai Indians","7","FALSE",20,6,168,5,8.4,4,7,29,2,7.25,6,6,36,2,6,8,6,51,2,6.38,10,6,70,2,7,12,6,93,3,7.75,15,6,126,3,8.4,17,6,140,4,8.24,20,6,168,5,8.4
"473","Kings XI Punjab","4",2014,733992,1,"Barabati Stadium","Cuttack","Kings XI Punjab","Chennai Super Kings","3","TRUE",20,6,231,4,11.55,4,6,32,0,8,6,6,38,2,6.33,8,6,51,2,6.38,10,6,69,2,6.9,12,6,100,2,8.33,15,6,153,2,10.2,17,6,181,3,10.65,20,6,231,4,11.55
"474","Kings XI Punjab","4",2014,733996,1,"M Chinnaswamy Stadium","Bangalore","Kings XI Punjab","Royal Challengers Bangalore","2","TRUE",20,6,198,8,9.9,4,6,35,0,8.75,6,9,64,1,10.67,8,7,88,2,11,10,6,107,3,10.7,12,6,116,4,9.67,15,6,140,4,9.33,17,6,173,5,10.18,20,6,198,8,9.9
"475","Kings XI Punjab","4",2014,734002,1,"Barabati Stadium","Cuttack","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",20,6,149,8,7.45,4,6,35,1,8.75,6,6,49,2,8.17,8,6,62,2,7.75,10,6,85,2,8.5,12,6,96,3,8,15,6,116,4,7.73,17,6,127,6,7.47,20,6,149,8,7.45
"476","Kings XI Punjab","4",2014,734012,2,"Rajiv Gandhi International Stadium, Uppal","Hyderabad","Kings XI Punjab","Sunrisers Hyderabad","11","TRUE",19,4,211,4,11.11,4,6,55,1,13.75,6,6,86,1,14.33,8,6,113,2,14.12,10,6,131,3,13.1,12,6,156,3,13,15,6,169,4,11.27,17,6,180,4,10.59,NA,NA,NA,NA,NA
"477","Kings XI Punjab","4",2014,734024,2,"Feroz Shah Kotla","Delhi","Kings XI Punjab","Delhi Daredevils","6","TRUE",20,4,165,6,8.25,4,6,46,0,11.5,6,7,66,0,11,8,6,85,2,10.62,10,6,95,4,9.5,12,7,107,4,8.92,15,7,127,5,8.47,17,6,144,5,8.47,20,4,165,6,8.25
"478","Kings XI Punjab","4",2014,734030,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Mumbai Indians","Mumbai Indians","7","FALSE",20,6,156,8,7.8,4,6,33,1,8.25,6,7,48,1,8,8,7,71,1,8.88,10,6,90,2,9,12,6,97,4,8.08,15,6,107,5,7.13,17,6,123,6,7.24,20,6,156,8,7.8
"479","Kings XI Punjab","4",2014,734038,1,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Rajasthan Royals","5","TRUE",20,6,179,4,8.95,4,6,37,1,9.25,6,6,53,1,8.83,8,6,67,2,8.38,10,6,83,2,8.3,12,6,103,2,8.58,15,6,120,4,8,17,6,133,4,7.82,20,6,179,4,8.95
"480","Kings XI Punjab","4",2014,734044,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Kings XI Punjab","Delhi Daredevils","6","TRUE",14,5,119,3,8.5,4,6,17,2,4.25,6,6,48,2,8,8,6,66,2,8.25,10,7,78,2,7.8,12,7,101,2,8.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","Kings XI Punjab","4",2014,734048,2,"Eden Gardens","Kolkata","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",20,6,135,8,6.75,4,6,24,1,6,6,7,46,2,7.67,8,6,55,3,6.88,10,6,68,3,6.8,12,6,80,4,6.67,15,6,92,6,6.13,17,6,109,6,6.41,20,6,135,8,6.75
"482","Kings XI Punjab","4",2014,734052,1,"Wankhede Stadium","Mumbai","Kings XI Punjab","Chennai Super Kings","3","TRUE",20,6,226,6,11.3,4,6,43,0,10.75,6,6,70,0,11.67,8,7,92,0,11.5,10,6,109,0,10.9,12,7,131,1,10.92,15,6,167,2,11.13,17,6,193,2,11.35,20,6,226,6,11.3
"483","Kings XI Punjab","4",2014,734054,1,"M Chinnaswamy Stadium","Bangalore","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",20,6,199,4,9.95,4,6,24,1,6,6,6,32,2,5.33,8,6,50,2,6.25,10,6,58,2,5.8,12,6,82,2,6.83,15,6,131,2,8.73,17,7,159,2,9.35,20,6,199,4,9.95
"484","Kings XI Punjab","4",2015,829714,2,"Maharashtra Cricket Association Stadium","Pune","Rajasthan Royals","Rajasthan Royals","5","FALSE",20,6,136,8,6.8,4,6,39,2,9.75,6,7,51,3,8.5,8,6,61,3,7.62,10,6,66,4,6.6,12,6,81,4,6.75,15,6,104,5,6.93,17,6,118,5,6.94,20,6,136,8,6.8
"485","Kings XI Punjab","4",2015,829722,1,"Wankhede Stadium","Mumbai","Kings XI Punjab","Mumbai Indians","7","TRUE",20,7,177,5,8.85,4,6,38,0,9.5,6,7,57,0,9.5,8,6,72,2,9,10,7,87,2,8.7,12,6,99,3,8.25,15,6,127,3,8.47,17,6,150,4,8.82,20,7,177,5,8.85
"486","Kings XI Punjab","4",2015,829730,1,"Maharashtra Cricket Association Stadium","Pune","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,165,7,8.25,4,6,24,0,6,6,6,41,1,6.83,8,7,52,1,6.5,10,6,73,1,7.3,12,7,92,1,7.67,15,7,115,3,7.67,17,7,137,5,8.06,20,6,165,7,8.25
"487","Kings XI Punjab","4",2015,829738,1,"Maharashtra Cricket Association Stadium","Pune","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",20,6,155,9,7.75,4,6,23,2,5.75,6,6,48,3,8,8,6,54,3,6.75,10,8,77,3,7.7,12,7,91,4,7.58,15,6,112,5,7.47,17,6,129,5,7.59,20,6,155,9,7.75
"488","Kings XI Punjab","4",2015,829746,2,"Sardar Patel Stadium, Motera","Ahmedabad","Kings XI Punjab","Rajasthan Royals","5","TRUE",20,6,191,6,9.55,4,6,25,1,6.25,6,6,40,1,6.67,8,6,54,2,6.75,10,6,67,3,6.7,12,6,87,3,7.25,15,6,120,4,8,17,6,152,5,8.94,20,6,191,6,9.55
"489","Kings XI Punjab","4",2015,829758,2,"MA Chidambaram Stadium, Chepauk","Chennai","Chennai Super Kings","Chennai Super Kings","3","FALSE",20,6,95,9,4.75,4,6,28,1,7,6,6,39,2,6.5,8,7,48,3,6,10,6,57,5,5.7,12,6,68,6,5.67,15,6,79,7,5.27,17,6,89,7,5.24,20,6,95,9,4.75
"490","Kings XI Punjab","4",2015,829764,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Sunrisers Hyderabad","Sunrisers Hyderabad","11","FALSE",20,6,130,9,6.5,4,6,17,2,4.25,6,8,36,2,6,8,6,48,3,6,10,6,61,4,6.1,12,6,71,4,5.92,15,6,93,5,6.2,17,6,116,5,6.82,20,6,130,9,6.5
"491","Kings XI Punjab","4",2015,829772,1,"Feroz Shah Kotla","Delhi","Delhi Daredevils","Delhi Daredevils","6","FALSE",20,6,118,8,5.9,4,6,11,4,2.75,6,7,27,4,4.5,8,6,37,5,4.62,10,6,46,6,4.6,12,6,52,6,4.33,15,6,74,6,4.93,17,6,97,6,5.71,20,6,118,8,5.9
"492","Kings XI Punjab","4",2015,829780,2,"Punjab Cricket Association Stadium, Mohali","Chandigarh","Mumbai Indians","Mumbai Indians","7","FALSE",20,6,149,7,7.45,4,6,33,1,8.25,6,6,45,2,7.5,8,6,58,2,7.25,10,6,73,2,7.3,12,6,90,3,7.5,15,6,113,3,7.53,17,6,124,4,7.29,20,6,149,7,7.45
"493","Kings XI Punjab","4",2015,829790,2,"M Chinnaswamy Stadium","Bangalore","Royal Challengers Bangalore","Royal Challengers Bangalore","2","FALSE",14,4,88,10,6.29,4,6,25,3,6.25,6,6,34,5,5.67,8,6,48,6,6,10,6,63,8,6.3,12,6,78,9,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","Kings XI Punjab","4",2015,829796,1,"Eden Gardens","Kolkata","Kolkata Knight Riders","Kolkata Knight Riders","1","FALSE",20,6,183,5,9.15,4,6,32,0,8,6,6,45,1,7.5,8,6,59,1,7.38,10,6,75,1,7.5,12,6,88,2,7.33,15,6,134,2,8.93,17,6,149,4,8.76,20,6,183,5,9.15
